id_client;enfant_conduite_accompagne;usage_vehicule;est_rouge;type_conduite;date_demande;etat_dossier;formule;lat;lon;genre;tranches d'âge;POINTS PERDUS;âge véhicule;devis;revenus 1
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_express;48.869634;2.400375;F;50-55;06-août;0-7;252-275;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;15;complet;dev_premium;49.776109;4.678498;M;60-65;0-2;août-15;324-347;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;5;complet;dev_integral;45.827675;4.980411;F;25-30;0-2;août-15;324-347;60276-65277
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_integral;43.123215;6.130663;M;15-20;02-avr;16-23;276-299;110296-115297
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;49.079362;2.207198;F;40-45;02-avr;août-15;324-347;100292-105293
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;23;complet;dev_integral;47.143572;2.430188;F;50-55;0-2;16-23;324-347;90288-95289
9;VRAI;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_express;49.418194;2.362916;M;05-oct;02-avr;0-7;252-275;-5001
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_premium;49.075046;1.306474;F;45-50;0-2;août-15;396-419;30264-35265
8;FAUX;catégorie 1;yes;Highly Urban/ Urban;1;complet;dev_integral;49.893985;2.300763;M;05-oct;0-2;août-15;324-347;90288-95289
9;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_express;50.109377;1.832168;M;90-95;02-avr;août-15;252-275;85286-90287
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_integral;48.913932;2.240793;F;25-30;02-avr;août-15;324-347;130304-135305
9;VRAI;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_integral;44.255857;1.138289;M;70-75;0-2;0-7;324-347;15258-20259
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;6;complet;dev_integral;44.564591;6.485698;F;60-65;0-2;0-7;300-323;15258-20259
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_integral;43.079906;5.876343;M;50-55;02-avr;août-15;300-323;75282-80283
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;48.377871;-4.515824;M;15-20;04-juin;0-7;300-323;75282-80283
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;21;complet;dev_integral;45.344935;1.813908;M;35-40;0-2;0-7;324-347;55274-60275
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;10;complet;dev_integral;45.625485;0.051179;F;50-55;0-2;août-15;276-299;65278-70279
9;FAUX;catégorie 1;no;Highly Urban/ Urban;2;complet;dev_express;48.884272;2.394792;M;70-75;02-avr;16-23;276-299;65278-70279
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;17;complet;dev_integral;50.042711;1.32688;M;25-30;02-avr;août-15;276-299;55274-60275
7;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;48.940906;2.501061;M;70-75;02-avr;16-23;300-323;40268-45269
9;FAUX;catégorie 1;no;Highly Urban/ Urban;20;complet;dev_integral;45.697665;-0.288961;M;60-65;0-2;16-23;276-299;50272-55273
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_integral;48.620893;6.365609;M;65-70;04-juin;0-7;324-347;55274-60275
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_integral;48.303053;4.069751;F;30-35;0-2;16-23;300-323;85286-90287
9;FAUX;catégorie 1;no;Highly Urban/ Urban;22;complet;dev_express;43.430299;0.579124;M;60-65;0-2;août-15;276-299;
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;3;complet;dev_integral;43.438117;-1.574563;F;40-45;0-2;0-7;276-299;100292-105293
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;2;complet;dev_premium;44.326503;-0.961772;M;60-65;0-2;16-23;468-491;70280-75281
9;VRAI;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;46.048047;3.95664;F;05-oct;02-avr;16-23;276-299;85286-90287
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;16;complet;dev_integral;48.594855;4.865204;M;45-50;02-avr;août-15;276-299;170320-175321
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_premium;46.129269;3.446694;M;50-55;0-2;août-15;396-419;185326-190327
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_integral;43.833064;5.782625;M;60-65;0-2;août-15;324-347;5254-10255
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;15;complet;dev_premium;44.481559;0.943341;F;60-65;0-2;0-7;324-347;60276-65277
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;14;complet;dev_integral;43.656968;4.113233;M;60-65;02-avr;août-15;276-299;85286-90287
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;16;complet;dev_express;48.016872;-4.10088;M;75-80;0-2;16-23;276-299;60276-65277
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_integral;43.147585;6.333612;F;80-85;0-2;0-7;300-323;65278-70279
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;46.332033;6.10065;F;80-85;04-juin;0-7;300-323;5254-10255
9;FAUX;catégorie 1;no;Highly Urban/ Urban;12;complet;dev_integral;42.016142;9.404929;M;65-70;0-2;16-23;276-299;55274-60275
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;2;complet;dev_integral;46.785571;1.705906;M;85-90;0-2;août-15;324-347;40268-45269
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_express;43.287014;5.514412;M;55-60;0-2;0-7;252-275;
9;VRAI;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_premium;49.038694;2.207611;F;65-70;0-2;août-15;468-491;10256-15257
9;FAUX;catégorie 1;no;Highly Urban/ Urban;10;complet;dev_express;48.118619;5.147034;M;70-75;0-2;0-7;276-299;75282-80283
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;2;complet;dev_express;44.098996;6.009053;M;55-60;0-2;août-15;252-275;45270-50271
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_integral;47.251698;6.798178;F;35-40;0-2;août-15;300-323;10256-15257
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_integral;43.847341;0.656829;F;60-65;0-2;août-15;276-299;135306-140307
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;45.729251;3.192132;M;85-90;0-2;août-15;300-323;90288-95289
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;5;complet;dev_express;48.600227;-4.118843;F;85-90;0-2;août-15;276-299;40268-45269
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;9;complet;dev_integral;48.909773;2.159462;F;60-65;0-2;0-7;300-323;5254-10255
9;FAUX;catégorie 1;no;Highly Urban/ Urban;21;complet;dev_integral;44.50485;1.188722;M;60-65;06-août;août-15;276-299;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;10;complet;dev_express;45.974374;4.706954;F;25-30;04-juin;0-7;252-275;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;48.659567;2.379692;F;oct-15;0-2;0-7;324-347;252-5253
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_premium;45.651434;-0.252776;M;05-oct;0-2;août-15;444-467;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;3;complet;dev_integral;49.073316;2.195608;F;65-70;0-2;16-23;300-323;
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;21;complet;dev_express;49.355169;3.041644;M;50-55;06-août;août-15;252-275;30264-35265
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_express;48.436925;0.11612;M;70-75;02-avr;16-23;252-275;180324-185325
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;3;complet;dev_integral;47.312844;5.011053;M;65-70;02-avr;0-7;300-323;10256-15257
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;22;complet;dev_integral;41.949745;8.784879;M;50-55;0-2;0-7;324-347;60276-65277
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;14;complet;dev_express;43.677656;4.413426;F;45-50;0-2;août-15;252-275;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;48.847615;2.373983;F;80-85;0-2;0-7;300-323;45270-50271
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;11;complet;dev_integral;48.389396;0.441501;M;60-65;0-2;0-7;300-323;-5001
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;4;complet;dev_express;45.683297;0.279709;M;70-75;04-juin;0-7;252-275;70280-75281
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;15;complet;dev_integral;43.675549;7.045636;F;60-65;0-2;16-23;300-323;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;10;complet;dev_premium;46.735738;1.819135;M;30-35;0-2;16-23;420-443;95290-100291
9;VRAI;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_premium;46.065475;6.488771;M;oct-15;0-2;août-15;420-443;85286-90287
9;VRAI;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_integral;48.890322;2.31739;F;55-60;04-juin;0-7;276-299;35266-40267
8;FAUX;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_integral;48.871749;7.25949;M;75-80;06-août;août-15;324-347;15258-20259
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_express;43.223778;2.355105;F;65-70;04-juin;août-15;276-299;85286-90287
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_express;48.020803;0.275461;F;70-75;02-avr;0-7;276-299;30264-35265
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_express;44.336422;2.626406;F;20-25;0-2;0-7;252-275;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_integral;46.542956;0.402975;M;65-70;08-oct;août-15;324-347;140308-145309
9;FAUX;catégorie 1;no;Highly Urban/ Urban;17;complet;dev_integral;45.553915;4.621372;M;75-80;08-oct;0-7;324-347;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_express;47.044245;4.844929;M;65-70;0-2;16-23;276-299;110296-115297
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_premium;49.370317;1.235116;F;60-65;04-juin;août-15;372-395;175322-180323
9;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_express;44.571288;2.277648;F;0-5;02-avr;août-15;276-299;
8;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_integral;45.12687;5.818289;F;55-60;0-2;0-7;300-323;95290-100291
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;14;complet;dev_express;48.191185;3.275318;M;60-65;0-2;août-15;276-299;45270-50271
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;8;complet;dev_integral;45.25538;6.413947;F;20-25;0-2;0-7;276-299;35266-40267
9;VRAI;catégorie 2;no;Highly Urban/ Urban;16;complet;dev_integral;47.766396;6.619793;M;75-80;02-avr;0-7;276-299;60276-65277
8;FAUX;catégorie 1;no;z_Highly Rural/ Rural;21;complet;dev_express;46.206115;1.762364;F;40-45;02-avr;;252-275;25262-30263
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;5;complet;dev_integral;49.403321;2.248795;F;15-20;0-2;0-7;300-323;10256-15257
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_express;44.260518;4.637825;M;40-45;02-avr;0-7;252-275;
8;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_premium;46.534468;3.195894;M;15-20;04-juin;0-7;420-443;-5001
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;17;complet;dev_express;44.947997;4.984484;F;60-65;04-juin;16-23;252-275;90288-95289
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_integral;43.664804;4.18119;M;65-70;06-août;16-23;276-299;75282-80283
9;FAUX;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_premium;49.103278;-0.944829;M;15-20;0-2;août-15;492-515;170320-175321
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;21;complet;dev_premium;49.25814;4.021132;F;60-65;04-juin;0-7;420-443;65278-70279
9;VRAI;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_vip;48.971665;1.696112;F;45-50;0-2;0-7;948-971;20260-25261
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_express;43.246631;0.069255;F;oct-15;0-2;août-15;252-275;90288-95289
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;18;complet;dev_integral;43.700184;0.999661;M;20-25;04-juin;0-7;300-323;20260-25261
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;19;complet;dev_integral;48.032872;4.918763;F;85-90;04-juin;0-7;276-299;20260-25261
9;VRAI;catégorie 1;no;z_Highly Rural/ Rural;14;complet;dev_integral;48.861412;2.206405;F;25-30;0-2;0-7;276-299;115298-120299
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;21;complet;dev_integral;47.410968;-0.277965;F;40-45;0-2;août-15;300-323;170320-175321
9;FAUX;catégorie 2;no;Highly Urban/ Urban;20;complet;dev_express;48.869841;2.340253;M;50-55;0-2;0-7;252-275;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_premium;47.359734;1.746151;F;80-85;0-2;août-15;516-539;125302-130303
9;FAUX;catégorie 1;no;Highly Urban/ Urban;18;complet;dev_premium;48.547576;-0.421218;M;60-65;02-avr;août-15;396-419;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_premium;49.18187;6.281731;F;30-35;06-août;août-15;492-515;45270-50271
9;FAUX;catégorie 2;no;Highly Urban/ Urban;16;complet;dev_integral;48.394689;3.991088;F;35-40;0-2;16-23;300-323;210336-215337
9;FAUX;catégorie 1;no;Highly Urban/ Urban;4;complet;dev_premium;45.69308;-0.321528;F;65-70;0-2;août-15;396-419;145310-150311
9;FAUX;catégorie 1;no;Highly Urban/ Urban;12;complet;dev_vip;47.080785;2.382198;F;15-20;04-juin;août-15;732-755;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_express;44.42884;5.715359;M;90-95;02-avr;août-15;252-275;50272-55273
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_integral;43.150591;2.793164;F;75-80;0-2;0-7;276-299;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;8;complet;dev_premium;44.377838;4.62577;F;85-90;04-juin;;516-539;45270-50271
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;15;complet;dev_integral;50.639817;1.746523;M;85-90;02-avr;août-15;300-323;50272-55273
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;4;complet;dev_premium;50.796609;2.248648;M;40-45;04-juin;0-7;348-371;105294-110295
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_express;47.810693;7.189664;F;40-45;04-juin;août-15;276-299;195330-200331
9;FAUX;catégorie 1;no;Highly Urban/ Urban;6;complet;dev_integral;43.837327;5.981659;M;55-60;04-juin;août-15;300-323;135306-140307
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_integral;48.643481;4.962871;F;60-65;0-2;0-7;324-347;55274-60275
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;9;complet;dev_integral;47.704898;6.688001;F;60-65;04-juin;août-15;324-347;35266-40267
9;VRAI;catégorie 2;no;Highly Urban/ Urban;20;complet;dev_express;43.149982;6.081365;M;oct-15;0-2;0-7;252-275;15258-20259
9;FAUX;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_express;44.034324;1.166423;M;40-45;02-avr;0-7;252-275;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;7;complet;dev_premium;46.203514;-1.036709;F;05-oct;0-2;16-23;420-443;175322-180323
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;3;complet;dev_integral;48.11983;-1.193967;M;80-85;02-avr;août-15;324-347;70280-75281
9;FAUX;catégorie 2;no;Highly Urban/ Urban;20;complet;dev_express;44.543674;4.936129;M;50-55;0-2;août-15;252-275;60276-65277
8;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_premium;46.991356;3.183036;F;55-60;02-avr;;468-491;75282-80283
9;FAUX;catégorie 1;no;Highly Urban/ Urban;2;complet;dev_integral;45.361194;4.209759;M;45-50;0-2;0-7;324-347;55274-60275
9;FAUX;catégorie 1;no;Highly Urban/ Urban;13;complet;dev_integral;47.128911;-0.14318;M;80-85;04-juin;0-7;300-323;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;11;complet;dev_integral;45.815938;4.711685;F;90-95;0-2;août-15;324-347;25262-30263
9;FAUX;catégorie 1;no;Highly Urban/ Urban;10;complet;dev_integral;47.882743;6.067374;M;60-65;0-2;0-7;276-299;20260-25261
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;19;complet;dev_integral;45.217471;4.342119;M;65-70;0-2;août-15;324-347;75282-80283
9;FAUX;catégorie 1;no;Highly Urban/ Urban;6;complet;dev_express;44.315213;5.82097;F;oct-15;0-2;août-15;252-275;50272-55273
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;18;complet;dev_premium;49.597447;-1.752752;M;85-90;06-août;août-15;396-419;40268-45269
9;FAUX;catégorie 2;no;Highly Urban/ Urban;1;complet;dev_integral;45.41769;0.917594;F;50-55;0-2;0-7;300-323;90288-95289
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_integral;48.015381;0.211265;M;60-65;06-août;16-23;324-347;125302-130303
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;3;complet;dev_integral;48.168686;6.529999;M;50-55;02-avr;0-7;324-347;20260-25261
9;FAUX;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;48.79765;2.274847;F;80-85;0-2;;300-323;60276-65277
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;13;complet;dev_express;48.857925;2.816556;M;85-90;0-2;0-7;276-299;50272-55273
9;VRAI;catégorie 2;no;z_Highly Rural/ Rural;17;complet;dev_express;47.493347;6.910893;M;50-55;02-avr;0-7;252-275;40268-45269
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;20;complet;dev_integral;46.146151;4.174962;M;45-50;0-2;août-15;324-347;90288-95289
9;FAUX;catégorie 1;no;Highly Urban/ Urban;3;complet;dev_express;45.793732;3.084964;M;55-60;0-2;août-15;276-299;40268-45269
8;FAUX;catégorie 2;yes;Highly Urban/ Urban;13;complet;dev_express;45.736982;0.417329;F;50-55;02-avr;août-15;252-275;90288-95289
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;4;complet;dev_express;43.312116;-0.411714;F;40-45;0-2;août-15;276-299;140308-145309
9;FAUX;catégorie 1;no;Highly Urban/ Urban;16;complet;dev_express;43.640529;3.912541;F;65-70;0-2;0-7;252-275;50272-55273
8;FAUX;catégorie 1;no;Highly Urban/ Urban;17;complet;dev_express;43.926785;4.872736;F;75-80;0-2;août-15;252-275;
9;FAUX;catégorie 1;no;Highly Urban/ Urban;7;complet;dev_premium;49.228681;0.849318;M;60-65;04-juin;0-7;516-539;5254-10255
9;FAUX;catégorie 2;yes;z_Highly Rural/ Rural;10;complet;dev_integral;48.69158;5.972866;F;70-75;0-2;0-7;276-299;-5001
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;6;complet;dev_express;47.740359;-3.366709;M;65-70;0-2;août-15;252-275;-5001
9;FAUX;catégorie 2;no;Highly Urban/ Urban;13;complet;dev_express;48.976947;3.020104;M;75-80;0-2;août-15;276-299;95290-100291
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;2;complet;dev_express;48.532395;2.01311;F;35-40;02-avr;0-7;252-275;
9;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_express;46.922308;6.343683;M;55-60;02-avr;août-15;252-275;55274-60275
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;13;complet;dev_express;48.943043;1.530741;M;25-30;0-2;0-7;252-275;35266-40267
9;FAUX;catégorie 1;no;Highly Urban/ Urban;6;complet;dev_express;45.607098;4.79473;F;80-85;0-2;août-15;252-275;25262-30263
9;FAUX;catégorie 2;no;Highly Urban/ Urban;18;complet;dev_express;43.494153;3.670585;F;60-65;0-2;16-23;252-275;110296-115297
9;FAUX;catégorie 1;no;Highly Urban/ Urban;6;complet;dev_premium;48.889671;2.215615;F;0-5;0-2;août-15;492-515;95290-100291
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;4;complet;dev_integral;45.623516;-1.040878;M;80-85;04-juin;août-15;300-323;35266-40267
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;13;complet;dev_integral;46.433357;4.659065;F;60-65;0-2;16-23;300-323;120300-125301
9;FAUX;catégorie 2;no;Highly Urban/ Urban;23;complet;dev_premium;46.435387;1.824491;M;70-75;0-2;août-15;396-419;-5001
9;FAUX;catégorie 1;no;Highly Urban/ Urban;2;complet;dev_integral;47.809657;0.100304;M;40-45;04-juin;0-7;276-299;
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;17;complet;dev_express;45.327773;1.549314;F;50-55;10-déc;0-7;252-275;5254-10255
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;19;complet;dev_express;48.440115;2.149825;F;30-35;0-2;0-7;252-275;80284-85285
8;VRAI;catégorie 1;yes;Highly Urban/ Urban;16;complet;dev_integral;44.929828;-0.482386;F;oct-15;0-2;août-15;276-299;45270-50271
9;FAUX;catégorie 2;no;Highly Urban/ Urban;6;complet;dev_express;44.930192;-0.636108;M;30-35;04-juin;0-7;276-299;80284-85285
9;FAUX;catégorie 2;no;z_Highly Rural/ Rural;4;complet;dev_vip;48.874435;2.394834;F;50-55;0-2;0-7;780-803;25262-30263
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;12;complet;dev_express;44.746302;-1.107376;M;40-45;02-avr;août-15;252-275;90288-95289
9;FAUX;catégorie 2;no;Highly Urban/ Urban;7;complet;dev_integral;48.428534;0.772486;F;50-55;0-2;0-7;300-323;-5001
9;VRAI;catégorie 1;no;z_Highly Rural/ Rural;9;complet;dev_express;43.660714;3.927713;M;25-30;0-2;août-15;252-275;252-5253
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;3;complet;dev_integral;48.611403;1.914979;F;25-30;02-avr;;300-323;105294-110295
9;VRAI;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_express;49.747624;4.736233;F;30-35;0-2;août-15;252-275;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;8;complet;dev_express;45.490219;4.23894;M;70-75;02-avr;0-7;252-275;40268-45269
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;16;complet;dev_premium;48.934513;2.339503;F;15-20;0-2;0-7;492-515;65278-70279
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;13;complet;dev_integral;48.320941;3.085866;F;50-55;0-2;août-15;324-347;50272-55273
8;FAUX;catégorie 2;no;Highly Urban/ Urban;19;complet;dev_express;43.571332;6.985943;F;20-25;0-2;16-23;252-275;90288-95289
9;FAUX;catégorie 1;no;Highly Urban/ Urban;2;complet;dev_express;43.095231;-0.052334;M;65-70;02-avr;août-15;252-275;-5001
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;8;complet;dev_integral;48.003709;-1.702295;F;80-85;02-avr;0-7;276-299;-5001
9;FAUX;catégorie 1;no;Highly Urban/ Urban;8;complet;dev_integral;49.749011;4.730043;F;40-45;0-2;0-7;300-323;105294-110295
9;FAUX;catégorie 2;no;Highly Urban/ Urban;5;complet;dev_integral;42.744785;2.922336;M;50-55;0-2;août-15;324-347;65278-70279
9;VRAI;catégorie 2;no;Highly Urban/ Urban;22;complet;dev_integral;47.127678;2.402226;F;75-80;04-juin;août-15;300-323;60276-65277
9;FAUX;catégorie 1;no;Highly Urban/ Urban;20;complet;dev_express;45.546206;2.31275;M;65-70;0-2;août-15;252-275;65278-70279
9;VRAI;catégorie 2;no;Highly Urban/ Urban;9;complet;dev_integral;48.600781;2.9387;M;80-85;0-2;0-7;276-299;70280-75281
9;VRAI;catégorie 2;yes;Highly Urban/ Urban;21;complet;dev_express;48.800031;1.992875;F;60-65;0-2;;252-275;252-5253
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;9;complet;dev_premium;43.549263;6.985231;F;70-75;0-2;0-7;372-395;185326-190327
9;VRAI;catégorie 2;yes;Highly Urban/ Urban;9;complet;dev_express;47.853016;1.446714;F;20-25;0-2;0-7;252-275;35266-40267
9;FAUX;catégorie 2;no;Highly Urban/ Urban;14;complet;dev_premium;46.664838;3.250534;M;05-oct;0-2;0-7;516-539;60276-65277
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;19;complet;dev_express;47.324924;0.996196;F;50-55;0-2;0-7;276-299;252-5253
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;47.317886;1.774213;F;55-60;06-août;0-7;300-323;20260-25261
9;FAUX;catégorie 1;no;Highly Urban/ Urban;17;complet;dev_integral;45.510434;1.225796;M;oct-15;04-juin;août-15;300-323;252-5253
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;16;complet;dev_express;47.985922;0.158547;M;75-80;10-déc;0-7;276-299;80284-85285
9;FAUX;catégorie 1;no;Highly Urban/ Urban;17;complet;dev_premium;47.516655;6.785522;M;45-50;0-2;août-15;300-323;45270-50271
9;FAUX;catégorie 1;no;z_Highly Rural/ Rural;16;complet;dev_express;47.981195;0.211902;M;50-55;0-2;0-7;276-299;20260-25261
9;FAUX;catégorie 1;yes;z_Highly Rural/ Rural;13;complet;dev_integral;46.78377;-1.96965;M;05-oct;02-avr;août-15;276-299;65278-70279
9;FAUX;catégorie 1;yes;Highly Urban/ Urban;10;complet;dev_integral;48.863801;2.284457;F;45-50;0-2;0-7;276-299;90288-95289
9;FAUX;catégorie 2;no;Highly Urban/ Urban;12;complet;dev_integral;48.273442;3.972948;F;70-75;0-2;;300-323;180324-185325
9;VRAI;catégorie 1;no;Highly Urban/ Urban;8;complet;dev_express;46.366864;2.534117;M;55-60;04-juin;0-7;252-275;85286-90287
9;FAUX;catégorie 1;no;Highly Urban/ Urban;9;complet;dev_premium;43.284434;0.378049;M;75-80;04-juin;août-15;348-371;55274-60275
9;FAUX;catégorie 2;no;Highly Urban/ Urban;4;complet;dev_integral;47.34903;-0.948655;F;70-75;0-2;;276-299;65278-70279
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;19;complet;dev_integral;48.153609;-1.669953;M;25-30;0-2;;276-299;20260-25261
9;FAUX;catégorie 2;yes;Highly Urban/ Urban;4;complet;dev_premium;45.878866;4.498012;M;65-70;0-2;août-15;516-539;25262-30263
9;FAUX;catégorie 1;no;Highly Urban/ Urban;21;complet;dev_integral;45.793441;3.255051;M;45-50;0-2;0-7;300-323;105294-110295
9;VRAI;catégorie 1;yes;Highly Urban/ Urban;7;complet;dev_premium;45.79349;4.793599;F;oct-15;02-avr;0-7;420-443;105294-110295
9;FAUX;catégorie 2;no;Highly Urban/ Urban;2;complet;dev_express;49.157542;5.382779;M;55-60;0-2;août-15;252-275;35266-40267
9;FAUX;catégorie 1;no;Highly Urban/ Urban;12;complet;dev_express;48.759883;0.105569;F;60-65;0-2;;252-275;170320-175321
9;FAUX;catégorie 2;no;Highly Urban/ Urban;17;complet;dev_express;46.539591;0.401393;F;85-90;04-juin;août-15;228-251;55274-60275
